Player,Season,Team,Valor_Mercado,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20
pedro,2018-2019,chelsea,25309399.999999993,0.83517032648643,0.6333811114327301,1.9274978965296892,-3.370039717987012,1.0665255558519782,-0.9051286951212881,-0.4779233167239279,0.15195214105572072,1.7430214957228927,0.4207159816464086,1.638452801874512,1.0241990291197491,-0.26062651483503446,0.017262971704228934,-0.40882044687000685,0.2749206288906141,0.28192767153784504,-0.28539568753401384,-0.4220590609096289,0.5155941549473664
joao moutinho,2018-2019,wolverhampton-wanderers,44071900.00000001,1.3655977491235756,13.127806223289602,-2.7965379810031497,-2.4643406066278115,1.968839273545279,-0.20776829297992466,3.045154547927956,-0.8675734366375737,2.165019436519797,-0.8185542984232562,0.9317291035262938,-0.9647975032284543,-1.913317154816997,-0.0017655412340954408,-1.8801166517946908,-1.0656280137720384,-1.9696082110681783,-0.6565444847280948,0.961690761879238,0.3529678168570827
giovanni di lorenzo,2022-2023,napoli,48512999.99999999,2.9206899963393913,5.80166542992076,-0.19091869412998932,-1.4227648058825113,-1.588956029176133,0.4704581808750157,-0.5185126162603719,-1.0022553647461956,1.0399690165596733,0.9266448959492227,-0.5946137617053039,-0.023057601438383715,-1.3733027054719753,-0.7635803096633722,-0.25610153340038366,1.1553101026336783,0.016302934870947715,-0.32859886208688416,0.5974521405108864,-0.27753460849641554
francesco di mariano,2021-2022,lecce,36459000.0,4.825967931560062,-0.5320192368948845,-0.5083207937591396,-0.03283332148988344,-0.8334560084038005,-0.850687470120185,-1.1801109435453259,-0.31172928207911105,0.32154143601112184,0.318404813390065,-0.8239750752618271,0.9771347352956214,0.5912079851448857,-0.17028144742606352,-0.4389991490816639,-0.7007496842810065,-0.49019072885912895,0.8623342336472268,-0.5770825652903114,-0.47847001806965106
diego farias,2018-2019,cagliari,11714199.999999998,-2.638801127264205,-3.3210316779391786,0.24986411592474037,-1.6003954157437335,1.897349290482924,-0.6105805622059279,-0.1345014394371013,0.3300133358465738,1.0244195598669747,-0.38669645033866934,0.5377708332375615,0.07647587859196431,0.42300505313667736,0.2482657645357899,-0.11913650697156732,0.09158176104141107,0.30992427943910966,-0.247539126576344,-0.09310186657140479,-0.4662346150319584
fernandinho,2018-2019,manchester-city,33784600.00000001,-0.9258116442633881,5.95416871606027,-0.4705674043361844,-1.1701468258816956,0.8112780365647138,0.5143385247867815,0.5362307868096307,-0.4053977397825648,1.7684710966176382,1.2612091318855365,0.2032585729538994,-0.4071124710357958,-0.28638099221430435,-0.5394936223065878,0.25420409849723113,1.9421019003848574,-0.7146727475757302,0.8339706049499821,0.6669190896824914,-0.7003890289115968
james justin,2021-2022,leicester-city,21624000.0,-2.9399124646638155,-1.6374177922007755,-1.1252214460434782,-0.3761572545817682,0.8834493734776423,0.23740006157625831,-0.8006405991611342,-0.7406545477563494,-0.16484521159412316,-0.21350397588464584,-0.43388745271654344,0.647758292708385,-0.8852404065821176,0.1707035121320244,0.008695298544149443,0.44833521794038017,-0.07642254452220894,-0.16028580842620146,-0.5267451625007734,-0.17361663135373914
valentin eysseric,2019-2020,hellas verona,8278000.0,-3.148394253040177,-5.121787368199194,-1.2897614796182872,-1.0069277664595047,1.1164933377649358,0.18828313275316752,0.7237110069001419,0.5616694070815763,0.4885987845406104,-1.110432274095397,-0.591625087711305,1.018795892287732,0.43185947292941745,-0.14856765943353895,-0.12682458186376125,0.40682592224108594,0.32397986655011923,-0.6500401054148278,-0.40966160106795807,-0.7923745813392383
alex mccarthy,2021-2022,southampton,15860000.0,-4.001435895035542,-4.547085957286485,1.461784979345479,-1.407100628929629,-0.1431081776978459,-0.25560865801909155,1.211173122745872,0.3204850779638653,1.0322768328266219,-0.5298166160539498,-0.5055339793626458,-0.6975013248489053,-0.3274188747676039,-0.32492228266742984,-0.2388037716624893,0.1185068837851934,0.4252265982023891,0.004191786201998585,-0.07153333025999267,-0.58771445983499
mehdi leris,2018-2019,chievo,33620799.99999999,-1.6631633229972047,4.0477005666284205,-1.7226082934045914,-1.5437740441082177,2.1007686666959495,-1.519679371638529,0.30374333960089417,-0.9231732918516882,-0.9956700257785787,-0.3685056329744149,0.7112217905006669,0.06243002880763517,-0.07081251261340342,1.3652570259291699,0.4111271784051161,-0.09263622726616849,0.17571406110479657,0.7431637317821371,-0.18528062599755712,0.31966584459886216
pepe reina,2020-2021,lazio,27100000.0,-3.508684946296276,-3.497160986113544,3.084998583465361,-1.5918031879326393,-1.587891243189135,-0.45792964573799966,2.193759806730861,0.30484316256271715,1.7454439621896753,0.3351667136005121,-1.2801333889900894,-1.4458600476238852,-0.515362264580241,-0.3701552208494906,-0.15854468646490097,-0.07087411934728925,0.4594794980308495,0.18499294428961882,-0.23530223362364072,-0.4764155309795597
mohamed salah,2022-2023,liverpool,52854000.0,18.23449535013767,-0.8158917351583616,3.2616844062953287,-1.621954697176714,-0.29733380732570247,0.5829698358693899,-2.622034494983722,-0.47496490703553196,1.3981997695726285,1.1968166622157117,0.9845527832510668,0.5543035363158744,0.37819170504721367,1.882276550951577,-1.5913823151985997,0.6002767418647961,0.10859200199770606,0.7418139588963363,0.8645325685583823,0.7215066356865821
fabio quagliarella,2021-2022,sampdoria,23392000.0,2.29712406068832,-3.3004209793421415,1.1968588999049556,-0.4764503896590964,-0.30973391342552553,0.32639456622089025,1.7154063865203204,0.2702518287134184,2.0084854416388986,0.29672498424577626,-0.9807380900361948,-0.044580667838008556,-0.286465502681105,0.4956493014669211,0.41041197206109564,-0.8813487486612174,0.23437476994154055,0.5542057849878772,-0.09897757867139684,0.05399945573635974
stefano sturaro,2021-2022,genoa,26162000.000000004,-1.9685235574855247,3.037070114851966,-0.7506443305316929,-0.7789405833814494,0.8827492339204883,-1.3740567597617674,2.024713924998507,0.046740380040143734,-0.7186016257089982,0.8601252745946049,0.42695913830802784,0.33700355583975516,2.3164921050754512,1.2520168344196265,1.409579874079914,-0.17615848002035736,0.8700501274334598,-0.3508149173187294,-0.19601939033523935,0.5800816635020084
michele castagnetti,2022-2023,cremonese,20960000.0,-1.458892001014303,1.4938902901104727,-1.9620638433091806,-0.7791416301843752,0.7171796302860759,0.3990450125203558,2.2848841213301325,-0.2589501046727022,1.246492744000242,0.2683187736002145,-0.376633034381181,-0.021027594912088846,-0.6453285857056872,-0.593221814565993,-1.2731625433358402,0.08482015981309923,-0.8266052542670996,-1.070518534543222,0.2232751612429711,0.1892280445376834
sergio aguero,2020-2021,manchester-city,12650000.000000002,4.428472640956067,-6.9474901159532765,-2.0798572130818496,3.0804101796053738,0.6360937567262193,0.5934243406635279,2.4365437687681744,-0.1315614951471093,0.39051558225474486,0.06168416820173578,0.12369294230632907,-0.0490506949042042,-1.1921761793996342,-0.9433029452704944,0.9198857831751469,0.007084564145611878,0.8798971507268118,0.23041254471674802,0.39096302354242074,-0.07472862517348924
victor lindelof,2020-2021,manchester-united,36052000.0,-2.6102114764624074,1.1188621157475687,2.049073054934922,1.025931656340142,-1.5095841768636282,0.33633434845403243,-0.10647960847409674,-0.8969733322322795,0.29991786797806214,-0.6364090877130519,0.03809269814130173,-0.247482651234843,-1.401256184098965,-0.34293088176368597,-0.2528993755656261,0.45313139125808094,-0.43859366507859004,0.009823779587059676,0.4436952608322037,0.4978482992527992
wilfried zaha,2020-2021,crystal-palace,41394000.0,6.905922187788672,-0.03356620024814701,1.866526920380231,-0.8116963512514249,1.1415039224675212,-0.7011993825979467,-0.5087264168606372,-0.3469832302977822,0.05571058884886184,0.7226841282755144,-0.17769809889482263,0.32409702574378646,0.19007262800365535,-1.317507519819866,0.6511309138888209,-1.242908683499707,0.004146434518106106,0.3868558690467549,-0.23696391581305573,-0.514689351096827
clement lenglet,2022-2023,tottenham-hotspur,30021000.0,-1.891697364489855,2.1825294611375288,0.18420245755872827,0.24084339727795503,-0.7701867561813392,0.19974398210325775,0.8460168096293742,-0.6277671621113143,-0.28683082897629114,-0.16150863514016944,0.9118706057025882,0.3974924267422436,0.008331666560898492,0.9287952196445224,0.09552140224409705,0.08906181131575026,0.31593513681188273,-0.017401099513380473,0.8784747527200573,-0.0730223658130042
fabinho,2022-2023,liverpool,38698999.99999999,-0.34939094913562935,6.835754007540136,-1.2433775314626012,-0.41172075508507316,0.43847644546998654,-0.6390099182006951,2.0539889046468653,-0.06315099162007448,0.663289797488367,-0.4875899134747222,-0.9998858221251443,-1.2435271696399346,1.307934579745978,0.10314008383847463,0.2534726628896468,0.7052239047708545,-1.0174177507118136,-0.15633498152496483,0.059356074723745676,-0.3640836931364823
douglas luiz,2022-2023,aston-villa,47925000.0,4.1361748931482,6.888574889456293,-1.282951996256386,-0.09337323688800836,-0.9944758829594009,-0.4441923469168503,1.0603004935944798,1.1271850099673584,-1.1389646738603358,0.05330947426472341,2.3861285027529555,-0.867255189841208,-0.7675594464745964,0.6255547058602448,-0.5835400026807523,0.6013403582851587,-0.6521767591221229,-0.12567003013409855,-0.6615765482848127,-0.33060040082570885
gregoire defrel,2018-2019,sampdoria,34219799.999999985,2.337686981031476,1.2555491978131021,2.57428221125083,-3.717216184722029,1.7864835312442306,-2.192055117853013,-2.1979065052782287,-0.6137180251272882,1.3484020677769193,1.5920304454250551,1.4836992912059699,-1.1075158814326742,0.21753379644579013,2.0940240218933903,-0.555512945498189,1.0396445841903885,1.1129721609177532,-0.5270785777307344,-0.9179161652472279,-0.5505239308090735
leonardo bonucci,2018-2019,juventus,30861300.000000007,-2.9372332462144723,1.479171557985806,3.4056687014540206,1.8752125467639182,-1.7038907062342519,0.8073606308602315,-0.27705834357342723,-0.7762652675683458,0.4708096685984382,0.32540088857086524,1.5485322255452858,1.331974200298645,-0.3303576462208057,0.9955113199384169,0.8750208952535883,0.679806722448017,-1.0813148542651145,-0.02382383628145686,-0.13707859223385285,0.4763256971751573
lucas biglia,2018-2019,milan,16987900.0,-3.161737563094662,2.3232663174527435,-1.576977722115021,-0.08216257038231306,2.2528578935182955,-0.11920845525745508,1.8579497895206085,-0.5190918542895677,0.8963678306402982,0.8877189711501083,1.5380925522479083,0.2618715219947508,-0.37901632906959454,0.07365062503595002,-0.8861430630923715,-0.1744712266390403,0.04628641880928901,0.04798502108563048,-0.31243185467610124,-0.6951950909991478
bertrand traore,2020-2021,aston-villa,40236000.0,6.537134901113505,-0.11620417635647284,-0.3366583865760373,-0.8116462795774391,-1.8377626559771223,-1.0183292239268096,-0.06631768556817094,-0.5971830043683499,0.0995902202891665,-0.6303740503122545,0.8842162961969054,-0.16815023276937605,-0.6456023717018129,1.259691038841161,-0.3327701893432808,0.2946633220894913,-0.32236061222720175,0.1158104854771972,-0.14106782836438053,0.8422528868137027
ben johnson,2020-2021,west-ham-united,19068000.0,-2.3938525993688047,-3.893031083245028,-1.5530430685916683,0.7057719042502152,1.0442773408435706,-0.12421959395306605,-1.4475148859810159,-0.902392372903129,-1.0595844243661214,0.6902072737420568,0.5917979522863214,-0.3350886415576527,-0.2281254698521908,-0.49172540453798846,0.5894121505091187,0.48237943866600774,-0.22946384242782095,-0.17454593728136075,-0.3350855869814845,0.644061001260194
marco carnesecchi,2023-2024,atalanta,32269000.0,-3.8257354086732156,-3.4646921256217986,3.190754672911451,-1.355968263170979,-2.2709062493235814,-1.3307089048657055,1.7776823538987627,-0.46446190422346123,-1.7270245303506733,-0.933932672150332,0.7276613320715875,0.305008214069973,-0.567439246260009,0.14602550600725928,-0.2727071434266595,0.22178986326334849,0.36431912407529127,-0.11704095818664345,0.039338917130138644,-0.47736876396817995
mateo musacchio,2018-2019,milan,36336300.000000015,-2.9802096801545983,3.0071556374811736,1.823075356540676,1.8645032171439357,-0.47659711146834954,0.5546751555135437,-1.159987381129283,-1.1211664831094978,0.8750644437883259,0.41949738096558087,-0.49463833672478164,-0.6535074883589714,-0.8717959947444135,-0.16817975123058232,-0.6381556419143701,0.6034615613125921,0.48573886107742087,-0.629953412713218,0.4782174005591259,0.12550805318778588
samu castillejo,2019-2020,milan,27817000.0,4.028387457802678,-1.1635451365574536,-3.295502546793221,0.16082538369702562,-0.6740109650955025,0.08793712062033811,0.634849047822983,1.9749391962950542,-0.6022543872371839,-0.7998620229523591,-1.2842475181592117,1.2850824663783442,-0.7471187763575802,0.3732673298589388,-1.3834960810700885,-0.18159317274873596,-0.22898488814311657,-0.19506688231657096,-0.6739924884090566,0.8596363649213081
stefano sensi,2018-2019,sassuolo,34887100.00000001,-0.5319513143362059,2.993226212018092,0.10642202577917673,-2.2488860223669525,0.6434071841174491,-0.29373196300661464,-0.5686071835887653,0.3562048284141976,0.49639186784450223,-2.3139664545120637,-0.18837288658541235,0.06567907303524434,0.823177579336155,-0.29965311233907976,0.6809076014873567,0.3767728618349645,-1.4200304775463588,0.5603786369778606,-0.43706567643515565,-0.5533214344629797
gianluigi donnarumma,2019-2020,milan,44106000.0,-3.84598085228041,-1.8511757820644226,4.825182120586746,-0.6429876853698874,-4.556864610021191,-1.6389458077970482,2.4145825421256593,-1.132531771680979,-4.5878421531236695,0.5733897169822815,2.9257562447336913,1.7545350923175829,0.8229563642705069,0.7845983011076005,0.4233240249693004,-0.10545090236542765,-0.3572276908329759,-0.006571480284966699,0.03679528888542196,0.42683743011812103
mattia bani,2018-2019,chievo,41583100.00000001,-3.4982351653198944,7.392849102785935,1.4516734025076892,4.681537110455481,-0.5459307735812651,0.8375341182509833,-0.9241845153274436,0.9910711217530137,-0.6058220348154683,-0.9730585766735905,0.5236904921361382,0.9919467411584053,-0.39445172609011814,0.5840020987707228,-0.8633633632160873,-0.5644488745176268,0.7445872164978133,-0.3801338227027725,-0.4978359465636107,-0.9106729483984035
adam smith,2022-2023,bournemouth,38083000.00000001,-1.5749924644880686,5.420021475371523,0.825562327210036,0.4538119399639436,-0.8290787508084683,-0.28247156669615,1.6254793791917277,-0.09138116126996111,0.5841456697766141,0.32738154590577223,-0.6409329596460838,-0.3112131676962887,1.3902422572754294,-0.5143552476554104,-0.12324165412127232,-1.3044561735824827,0.5588038995211291,-0.6381367892120142,0.2836118904916811,0.4747675209652141
james mccarthy,2019-2020,crystal-palace,27036000.0,-1.5742021788012353,5.968138446396117,-3.057062335975285,-0.10384237216789331,2.544936069681512,-1.2944771288734553,2.241813519212293,-0.7784578282512754,0.024527278767532735,1.5977052039273905,-0.20006956513852006,-0.9568463422472758,1.0614515289941944,0.3177326970618227,-1.1697948777916927,-0.2335049800180055,0.8464692924778909,-1.0665919101511487,-0.6481051383432523,-0.24324254302725878
auston trusty,2023-2024,sheffield-united,39783000.0,-2.918079937161748,4.860598540293098,1.525339611141865,2.4047144876065536,-1.3197730766582807,-0.07855163975604774,0.510377514676017,-1.1615273595548639,-0.6908875481761639,-1.1527579268857806,0.68730951654817,1.6469381721338023,-0.6652814672959345,1.1454249215019519,-0.08305184627600636,-0.7172598829281679,0.9480233826723321,-0.8898536962527158,-0.3058790623855157,0.16456077439040392
nicolo fagioli,2021-2022,cremonese,42507000.0,3.7107636821785013,3.599434241173643,-2.3886474023487714,-1.3271064166140367,-0.7386752378887573,0.2728721429370208,0.9709779184645577,-0.709317235132081,-1.313361831756131,-0.9836152335459563,1.360149657915237,-1.5213932546674023,0.5169682963656658,0.6969539063520186,-0.5127942372893273,0.4827460722241797,-0.393673937211626,0.04400927277375614,0.647396094140983,0.8313783576571474
koray gunter,2020-2021,hellas verona,28901000.0,-2.928653709204618,1.0942792046201433,0.8431259869542488,2.0680460346024794,-0.946594267914334,1.497246731834376,-0.9899089067981277,-0.15251744401280304,0.9120508957386899,-2.2937418986938662,-0.43135498601610434,-0.2417271044319137,-0.08194310094310325,-0.188741959731368,0.0233902150072406,2.0496881451550473,0.04909799659934724,1.4089185897377474,-0.9212537068355696,0.6625270207752177
